school_name,new_code,region_id,zone_id,woreda_id,sector_id,ownership_id,established_year
SELEHOME ATEDE ETANATE,S0704010031,6,161,1448,3,6,2004
Arsha,S0704010042,6,161,1448,4,1,2004
Atana,S0704010052,6,161,1448,4,1,2004
Ayja Mulu,S0704010062,6,161,1448,4,1,1988
batele,S0704010072,6,161,1448,4,6,2008
beneya,S0704010082,6,161,1448,4,1,1973
Berek Mulu,S0704010092,6,161,1448,4,1,1969
Billa first,S0704010102,6,161,1448,4,1,2004
Boncho Mulu,S0704010112,6,161,1448,4,1,1989
Chulise Mulu,S0704010122,6,161,1448,4,1,1973
Dalo,S0704010132,6,161,1448,4,4,2013
Gara mulu,S0704010142,6,161,1448,4,1,
Gelana Mulu,S0704010152,6,161,1448,4,1,1974
Gemiyo,S0704010162,6,161,1448,4,1,2002
gobeze,S0704010172,6,161,1448,4,1,2002
Goro,S0704010182,6,161,1448,4,1,
gudea mulu,S0704010192,6,161,1448,4,1,1977
Hallame Mulu,S0704010202,6,161,1448,4,1,1988
Jerer Mulu,S0704010212,6,161,1448,4,1,1980
Kanaysho,S0704010222,6,161,1448,4,1,2000
keyate,S0704010232,6,161,1448,4,1,
Lame,S0704010242,6,161,1448,4,1,2002
MISIMO,S0704010252,6,161,1448,4,1,2007
Mure,S0704010262,6,161,1448,4,1,
Sego,S0704010272,6,161,1448,4,1,2008
selihom,S0704010282,6,161,1448,4,6,1995
Shule Mulu,S0704010292,6,161,1448,4,1,1975
Soyama Mulu,S0704010302,6,161,1448,4,1,1963
Tisho,S0704010312,6,161,1448,4,1,2005
Toka cherta,S0704010322,6,161,1448,4,1,1981
worideya dinibecho,S0704010332,6,161,1448,4,1,2012
Yebeno Primary School,S0704010342,6,161,1448,4,1,1988
akeya,S0704010353,6,161,1448,5,1,2003
Berk Secondary School,S0704010363,6,161,1448,5,1,2007
chuluse secenday,S0704010373,6,161,1448,5,1,2005
GELANA SECONDAREY SCHOOL,S0704010383,6,161,1448,5,1,2012
Shule Secondary School,S0704010393,6,161,1448,5,1,2007
SOYAMA P REPARATORY SCHOOL,S0704010403,6,161,1448,5,1,1989
Alli,S0705010012,6,162,1449,4,1,1998
Azewanqs,S0705010022,6,162,1449,4,1,2011
Bako,S0705010032,6,162,1449,4,1,
Baytsimal,S0705010042,6,162,1449,4,1,1996
Gara,S0705010052,6,162,1449,4,1,2006
Gistye,S0705010062,6,162,1449,4,1,2000
Goyid,S0705010072,6,162,1449,4,1,1999
Hafamer,S0705010082,6,162,1449,4,1,2006
Kaysa,S0705010092,6,162,1449,4,1,1976
Kure,S0705010102,6,162,1449,4,1,
Mehal Arkisha,S0705010112,6,162,1449,4,1,2000
MESSO,S0705010122,6,162,1449,4,1,2007
Meyikmal,S0705010132,6,162,1449,4,1,2011
ObokIis,S0705010142,6,162,1449,4,1,2002
Senegal,S0705010152,6,162,1449,4,1,1973
Senmamer,S0705010162,6,162,1449,4,1,1998
Shepi Gayla,S0705010172,6,162,1449,4,1,1999
Tsanka,S0705010182,6,162,1449,4,1,1999
Yetnebersh,S0705010192,6,162,1449,4,1,
Zabi,S0705010202,6,162,1449,4,1,2007
KAYESA,S0705010213,6,162,1449,5,1,2015
SINIGALE,S0705010223,6,162,1449,5,1,2015
YETNEBERSH,S0705010233,6,162,1449,5,1,
Berehan,S0705020011,6,162,1450,4,1,2007
kidus backos,S0705020021,6,162,1450,3,6,2013
Alduba,S0705020032,6,162,1450,4,1,1969
Ansonda,S0705020042,6,162,1450,4,1,1998
Argo,S0705020052,6,162,1450,4,1,1999
Birale,S0705020062,6,162,1450,4,1,1987
Bori,S0705020072,6,162,1450,4,1,1998
Chali-Salle,S0705020082,6,162,1450,4,1,2002
Challi,S0705020092,6,162,1450,4,1,1993
Dibikaw,S0705020102,6,162,1450,4,1,2009
Diizi Ama,S0705020112,6,162,1450,4,1,1997
Duma,S0705020122,6,162,1450,4,1,
Duma iree,S0705020132,6,162,1450,4,1,2013
Galo,S0705020142,6,162,1450,4,1,2002
Geren,S0705020152,6,162,1450,4,1,
Gisma,S0705020162,6,162,1450,4,1,1987
Gisma Mendere,S0705020172,6,162,1450,4,1,2004
Goldiya,S0705020182,6,162,1450,4,1,1995
Gurdo,S0705020192,6,162,1450,4,1,1997
Gurma Mero,S0705020202,6,162,1450,4,1,2004
Kako,S0705020212,6,162,1450,4,1,
kako Goda,S0705020222,6,162,1450,4,1,2003
kako Sale,S0705020232,6,162,1450,4,1,2008
Kerkel,S0705020242,6,162,1450,4,1,1990
Keyafer,S0705020252,6,162,1450,4,1,
Keyafer kedus Backos,S0705020262,6,162,1450,4,6,2015
Kibo,S0705020272,6,162,1450,4,1,
Luka,S0705020282,6,162,1450,4,1,1987
Luka babo,S0705020292,6,162,1450,4,1,2000
Mukecha,S0705020302,6,162,1450,4,1,2002
Olo,S0705020312,6,162,1450,4,1,1995
Sengaga,S0705020322,6,162,1450,4,1,2004
Shaba Argemenda,S0705020332,6,162,1450,4,1,2006
Shala,S0705020342,6,162,1450,4,1,2001
Sile,S0705020352,6,162,1450,4,1,1989
Sitimba,S0705020362,6,162,1450,4,1,2000
Tulungo,S0705020372,6,162,1450,4,1,2008
ufikere,S0705020382,6,162,1450,4,1,2006
wenene,S0705020392,6,162,1450,4,1,1999
Wururi,S0705020402,6,162,1450,4,1,1998
Yirga,S0705020412,6,162,1450,4,1,1997
Zerekofe,S0705020422,6,162,1450,4,1,2007
Gerazmach AdInew Garsho,S0705020433,6,162,1450,5,1,2002
Gosha shada,S0705020443,6,162,1450,5,1,2007
KAKO,S0705020453,6,162,1450,5,1,
Ayemele,S0705020466,6,162,1450,1,1,1998
Bala,S0705020476,6,162,1450,1,1,
Befo,S0705020486,6,162,1450,1,1,1994
Berale,S0705020496,6,162,1450,1,1,2007
Bizenda,S0705020506,6,162,1450,1,1,2002
Bola,S0705020516,6,162,1450,1,1,
Bukado,S0705020526,6,162,1450,1,1,2006
Buko,S0705020536,6,162,1450,1,1,2008
Bura,S0705020546,6,162,1450,1,1,
Dengo,S0705020556,6,162,1450,1,10,
Doda,S0705020566,6,162,1450,1,1,2014
Gone Meda,S0705020576,6,162,1450,1,1,1994
Gone terara,S0705020586,6,162,1450,1,1,1999
Goyida,S0705020596,6,162,1450,1,1,2008
Jinja,S0705020606,6,162,1450,1,1,1997
Karinda,S0705020616,6,162,1450,1,1,2006
Koka,S0705020626,6,162,1450,1,1,
Korsta,S0705020636,6,162,1450,1,1,2009
Markoka,S0705020646,6,162,1450,1,1,2007
Morgela,S0705020656,6,162,1450,1,1,2002
shala Guyayu,S0705020666,6,162,1450,1,1,2007
Shele,S0705020676,6,162,1450,1,1,2002
Sheledo,S0705020686,6,162,1450,1,1,2009
Tsara Bala Baka,S0705020696,6,162,1450,1,1,2099
Tule,S0705020706,6,162,1450,1,1,1999
Uffii,S0705020716,6,162,1450,1,1,1992
Kedus-Yohnnes-Metmek,S0705030011,6,162,1451,3,1,2000
Agolechese,S0705030022,6,162,1451,4,1,2010
Arsiamoy,S0705030032,6,162,1451,4,1,2004
Bandira No 1 primary School,S0705030042,6,162,1451,4,1,2000
Bubua,S0705030052,6,162,1451,4,1,2001
Chetkoghe primary school,S0705030062,6,162,1451,4,1,2002
Delefech primary school,S0705030072,6,162,1451,4,1,2000
Demech,S0705030082,6,162,1451,4,1,1997
Gnimemeri,S0705030092,6,162,1451,4,1,1998
Hado,S0705030102,6,162,1451,4,1,
harkere,S0705030112,6,162,1451,4,1,2001
KapusIya,S0705030122,6,162,1451,4,1,1999
Kelem,S0705030132,6,162,1451,4,1,
Kolomoghato primary school,S0705030142,6,162,1451,4,1,2003
Kuraz,S0705030152,6,162,1451,4,1,2015
Kuraze Medium school,S0705030162,6,162,1451,4,1,2015
Langay,S0705030172,6,162,1451,4,1,2001
Lebemuket,S0705030182,6,162,1451,4,1,2013
Lokoro,S0705030192,6,162,1451,4,1,2011
Lomosiya,S0705030202,6,162,1451,4,1,2010
LOYERE,S0705030212,6,162,1451,4,1,1997
NAYKEYA,S0705030222,6,162,1451,4,1,2015
Nebremus,S0705030232,6,162,1451,4,1,1976
Ngeteberuk primary school,S0705030242,6,162,1451,4,1,2002
Ngezefet primary school,S0705030252,6,162,1451,4,1,2002
Ocholoch,S0705030262,6,162,1451,4,1,1997
Rate,S0705030272,6,162,1451,4,1,1977
selegh,S0705030282,6,162,1451,4,1,1995
Shara,S0705030292,6,162,1451,4,1,
TERENGOLE,S0705030302,6,162,1451,4,1,2009
World vision,S0705030312,6,162,1451,4,1,1997
Omo Tefases,S0705030323,6,162,1451,5,1,2001
KIDUS GAZER,S0705040011,6,162,1452,3,6,2013
KURI METSER,S0705040021,6,162,1452,3,6,2015
Ayda,S0705040032,6,162,1452,4,1,1998
Aykamer,S0705040042,6,162,1452,4,1,1998
Aynalem,S0705040052,6,162,1452,4,1,1974
Berka,S0705040062,6,162,1452,5,1,2007
Birhan,S0705040072,6,162,1452,4,1,
Chach,S0705040082,6,162,1452,4,1,2014
Chelegod,S0705040092,6,162,1452,4,1,1988
Del,S0705040102,6,162,1452,4,1,
Dordora,S0705040112,6,162,1452,4,1,1972
Efoita,S0705040122,6,162,1452,4,1,2007
Gazer Qdus Bakos,S0705040132,6,162,1452,4,6,2015
Gedir,S0705040142,6,162,1452,4,1,1981
Genamer,S0705040152,6,162,1452,4,1,2000
Getamer,S0705040162,6,162,1452,4,1,1971
Getsahmer,S0705040172,6,162,1452,4,1,2009
Gomir,S0705040182,6,162,1452,4,1,1999
Goydamer,S0705040192,6,162,1452,4,1,1999
Goyreter,S0705040202,6,162,1452,4,1,2003
Gumeter,S0705040212,6,162,1452,4,1,2001
Haler Kester,S0705040222,6,162,1452,4,1,2001
Kenemor,S0705040232,6,162,1452,4,1,2000
Komegir,S0705040242,6,162,1452,4,1,2005
Komer,S0705040252,6,162,1452,4,1,1999
konti,S0705040262,6,162,1452,4,1,2004
Lali,S0705040272,6,162,1452,4,1,2003
Maylamer,S0705040282,6,162,1452,4,1,2003
Maytol,S0705040292,6,162,1452,4,1,1998
Mendir,S0705040302,6,162,1452,4,1,1996
Metser,S0705040312,6,162,1452,5,1,2009
Muti,S0705040322,6,162,1452,4,1,
Pelpa,S0705040332,6,162,1452,4,1,1999
Saret,S0705040342,6,162,1452,4,1,2004
Selamber,S0705040352,6,162,1452,4,1,2004
Senselet,S0705040362,6,162,1452,4,1,2001
Shangama Arki,S0705040372,6,162,1452,4,1,1988
Shangama Sika,S0705040382,6,162,1452,4,1,2006
Shangama Weset,S0705040392,6,162,1452,4,1,1972
shangama Zul,S0705040402,6,162,1452,4,1,1999
Shanigama Bili,S0705040412,6,162,1452,4,1,1962
Shegama Mugija,S0705040422,6,162,1452,4,1,2015
Shengama Lisha,S0705040432,6,162,1452,4,1,2006
SHENGAMA WAETI,S0705040442,6,162,1452,4,1,1997
Shepi,S0705040452,6,162,1452,4,1,1987
Shishir,S0705040462,6,162,1452,4,1,1977
SIDO MINCH,S0705040472,6,162,1452,4,1,2009
Sinka,S0705040482,6,162,1452,4,1,1999
Sorab,S0705040492,6,162,1452,4,1,2007
Sulegir,S0705040502,6,162,1452,4,1,2002
Tembel,S0705040512,6,162,1452,4,1,1972
Tiki,S0705040522,6,162,1452,4,1,2001
Tolta,S0705040532,6,162,1452,5,1,2004
Tsehar,S0705040542,6,162,1452,4,1,2001
Zobonant,S0705040552,6,162,1452,4,1,1997
Zomba,S0705040562,6,162,1452,4,1,1977
BERKA,S0705040573,6,162,1452,5,1,
Goh,S0705040583,6,162,1452,5,1,
GorKer priparatory,S0705040593,6,162,1452,5,1,2005
METSER,S0705040603,6,162,1452,5,1,
SHENGAMABILL,S0705040613,6,162,1452,5,1,2008
Tolta,S0705040623,6,162,1452,5,1,
AREGNCH,S0705050012,6,162,1453,4,1,1999
Ayeka silemi,S0705050022,6,162,1453,4,1,2004
Kelet Chikar,S0705050032,6,162,1453,4,1,1998
Kolfe,S0705050042,6,162,1453,4,1,
Shama Bulket,S0705050052,6,162,1453,4,1,2000
Gelila,S0705050063,6,162,1453,5,1,
DImeka,S0705060011,6,162,1454,4,1,1963
Dimeka catholic,S0705060021,6,162,1454,3,6,2011
Achi- Algona,S0705060032,6,162,1454,4,1,2001
Achi-Musa,S0705060042,6,162,1454,4,1,1998
Argude,S0705060052,6,162,1454,4,1,1972
Asile,S0705060062,6,162,1454,4,1,2004
buska,S0705060072,6,162,1454,4,1,2014
Cherkeka,S0705060082,6,162,1454,4,1,2002
Denbyte,S0705060092,6,162,1454,4,1,1997
Dimeka,S0705060102,6,162,1454,4,1,
Erbore,S0705060112,6,162,1454,4,1,1969
Eriya Kayisa,S0705060122,6,162,1454,4,1,2005
Gondoroba,S0705060132,6,162,1454,4,1,2014
GUNE,S0705060142,6,162,1454,4,10,
Hago,S0705060152,6,162,1454,4,1,2003
Jelduka,S0705060162,6,162,1454,4,1,2004
Kara Dus,S0705060172,6,162,1454,4,1,1998
Kara korcho,S0705060182,6,162,1454,4,1,2005
Kara Lebuk,S0705060192,6,162,1454,4,1,2000
Koka Gedebak,S0705060202,6,162,1454,4,1,1997
kulema,S0705060212,6,162,1454,4,1,2015
Lala,S0705060222,6,162,1454,4,1,
minogelti,S0705060232,6,162,1454,4,1,2014
Oligan,S0705060242,6,162,1454,4,1,2005
Shanko,S0705060252,6,162,1454,4,1,1967
TSELMI,S0705060262,6,162,1454,4,1,2012
Umbule,S0705060272,6,162,1454,4,1,2000
Wongabayno,S0705060282,6,162,1454,4,1,2004
Zegerma,S0705060292,6,162,1454,4,1,2000
Dimeka Milineyem,S0705060303,6,162,1454,5,1,2001
ERBORE secondory school,S0705060313,6,162,1454,5,1,2014
Alla,S0705060326,6,162,1454,1,1,1992
Bita Gelefa,S0705060336,6,162,1454,1,1,1998
Cheldete,S0705060346,6,162,1454,1,1,2005
Egude Murale,S0705060356,6,162,1454,1,1,2000
Galognacha,S0705060366,6,162,1454,1,1,2000
Genbela,S0705060376,6,162,1454,1,1,2005
Kele,S0705060386,6,162,1454,1,1,2003
Korentat,S0705060396,6,162,1454,1,1,2010
Mega,S0705060406,6,162,1454,1,10,
peri,S0705060416,6,162,1454,1,1,2003
Ponkole Lagi,S0705060426,6,162,1454,1,3,2008
Senbele Ale,S0705060436,6,162,1454,1,1,2008
shafita,S0705060446,6,162,1454,1,1,2010
Shekni bita,S0705060456,6,162,1454,1,1,2005
Tsya Ama,S0705060466,6,162,1454,1,1,1996
Wero,S0705060476,6,162,1454,1,1,1997
Wolfo,S0705060486,6,162,1454,1,1,1999
Zegola,S0705060496,6,162,1454,1,1,2008
Zersiya,S0705060506,6,162,1454,1,1,2005
Abugida,S0705070011,6,162,1455,3,4,2006
berehane leteweled,S0705070021,6,162,1455,3,6,2015
Beruh Tesfa,S0705070031,6,162,1455,3,10,
Confidence,S0705070041,6,162,1455,4,4,1996
Kedus bakos,S0705070051,6,162,1455,3,6,2011
kidus feranchisko,S0705070061,6,162,1455,3,6,2003
Rehobot,S0705070071,6,162,1455,3,10,
Unity-Academi,S0705070081,6,162,1455,3,4,2003
Abogida,S0705070092,6,162,1455,4,4,
Addis ketema,S0705070102,6,162,1455,4,1,
Alga,S0705070112,6,162,1455,4,1,1981
Alga kilet,S0705070122,6,162,1455,4,1,2009
Bazet,S0705070132,6,162,1455,4,1,1993
Beruh Tesefa,S0705070142,6,162,1455,4,4,1994
Burkamer,S0705070152,6,162,1455,4,1,1987
Confidence,S0705070162,6,162,1455,4,4,
DImeker,S0705070172,6,162,1455,4,1,1998
Gorgocha,S0705070182,6,162,1455,4,1,1980
Jinka,S0705070192,6,162,1455,4,1,1975
Jinka Maremiya,S0705070202,6,162,1455,4,1,2000
Neri,S0705070212,6,162,1455,4,1,1950
omo child,S0705070222,6,162,1455,4,4,2013
Qidus bakos,S0705070232,6,162,1455,4,6,2013
Rihobot,S0705070242,6,162,1455,4,6,
Uniti Academy,S0705070252,6,162,1455,4,4,2005
ABOGIDA ACADAME,S0705070263,6,162,1455,5,4,2006
Beruh Tesfa Acadame,S0705070273,6,162,1455,5,4,1994
Jinka 2nd,S0705070283,6,162,1455,5,1,1972
Jinka maremia,S0705070293,6,162,1455,5,1,2009
JInka milineyem,S0705070303,6,162,1455,5,1,2000
jinka tenshwa ethiopiya 2nd,S0705070313,6,162,1455,5,1,2005
FARESI,S0705080011,6,162,1456,4,6,2008
Aleze,S0705080022,6,162,1456,4,1,1993
Arekeroko,S0705080032,6,162,1456,4,1,1999
Asa,S0705080042,6,162,1456,4,1,2009
Asheker,S0705080052,6,162,1456,4,1,1988
Asho,S0705080062,6,162,1456,4,1,
Azho,S0705080072,6,162,1456,4,1,2000
Bagira Bajenda,S0705080082,6,162,1456,4,1,2005
Bakelama,S0705080092,6,162,1456,4,1,2003
Balla mulu,S0705080102,6,162,1456,4,1,1969
Basha,S0705080112,6,162,1456,4,1,
Bayilama,S0705080122,6,162,1456,4,1,2001
Beneta primary,S0705080132,6,162,1456,4,1,1973
Bergamer,S0705080142,6,162,1456,4,1,2000
Borke,S0705080152,6,162,1456,4,1,2006
Boshkoro,S0705080162,6,162,1456,4,1,1963
Bulayinisa,S0705080172,6,162,1456,4,1,2000
Damiker,S0705080182,6,162,1456,4,1,2000
Dillo,S0705080192,6,162,1456,4,1,2002
Dimo,S0705080202,6,162,1456,4,1,2001
Donibozi,S0705080212,6,162,1456,4,1,2014
Doyiso,S0705080222,6,162,1456,5,1,2006
Efo,S0705080232,6,162,1456,4,1,2005
Erbo,S0705080242,6,162,1456,4,1,2001
Faresi,S0705080252,6,162,1456,4,5,
Gastaka,S0705080262,6,162,1456,4,1,2001
Geneto,S0705080272,6,162,1456,4,1,1963
Geragado,S0705080282,6,162,1456,4,1,2002
Gohobolo,S0705080292,6,162,1456,4,1,2002
Gollo,S0705080302,6,162,1456,4,1,2000
Gongode primary,S0705080312,6,162,1456,4,1,1996
Gonigode Karotanigo,S0705080322,6,162,1456,4,1,2002
Gosho,S0705080332,6,162,1456,4,1,2001
Gudo,S0705080342,6,162,1456,4,1,1978
Guricheti,S0705080352,6,162,1456,4,1,2002
Guro,S0705080362,6,162,1456,4,1,
Hakesen golaneto,S0705080372,6,162,1456,4,1,2001
Kalamo,S0705080382,6,162,1456,4,1,2001
Kambabobo,S0705080392,6,162,1456,4,1,1996
Katibako,S0705080402,6,162,1456,4,1,2001
Kela,S0705080412,6,162,1456,4,1,
Koybe,S0705080422,6,162,1456,4,1,1997
Lalo,S0705080432,6,162,1456,4,1,2007
Lemokalendo,S0705080442,6,162,1456,4,1,2000
Makana,S0705080452,6,162,1456,4,1,1996
Melele,S0705080462,6,162,1456,4,1,2000
Merile primary,S0705080472,6,162,1456,4,1,2006
Miro,S0705080482,6,162,1456,4,1,2000
Selebino,S0705080492,6,162,1456,4,1,2001
Shole Teka,S0705080502,6,162,1456,4,1,2000
Tiki boko,S0705080512,6,162,1456,4,1,1993
Tito Bako primary,S0705080522,6,162,1456,4,1,2007
Tobo Chozho,S0705080532,6,162,1456,4,1,2000
Tukusho,S0705080542,6,162,1456,4,1,2001
Tushale Bako,S0705080552,6,162,1456,4,1,2002
Zarbaka,S0705080562,6,162,1456,4,1,2006
Asheker Hidase,S0705080573,6,162,1456,5,1,2011
Asheker Hidase 1,S0705080583,6,162,1456,5,1,2011
Balla Majinto,S0705080593,6,162,1456,5,1,2009
Beneta Chalit,S0705080603,6,162,1456,5,1,2010
Doyiso,S0705080613,6,162,1456,5,1,
Erbano,S0705080623,6,162,1456,5,1,2009
Koybe meles metasebiya,S0705080633,6,162,1456,5,1,2005
MALEKA,S0705080643,6,162,1456,5,1,2002
Aypa,S0705090012,6,162,1457,4,1,2006
Chare,S0705090022,6,162,1457,4,1,
Kakuta,S0705090032,6,162,1457,4,1,2001
Kangaten,S0705090042,6,162,1457,4,1,1991
Karimamas,S0705090052,6,162,1457,4,1,2007
Kibish,S0705090062,6,162,1457,4,1,1999
Kjamaykin,S0705090072,6,162,1457,4,1,2000
Kopriyay,S0705090082,6,162,1457,4,1,1999
Kowetome,S0705090092,6,162,1457,4,1,2000
Kuchuru,S0705090102,6,162,1457,4,1,2001
lokorlem,S0705090112,6,162,1457,4,1,1999
lokuamungan,S0705090122,6,162,1457,4,1,2006
Lopokor,S0705090132,6,162,1457,4,1,2002
Lorankachew,S0705090142,6,162,1457,4,1,2006
Nakiryaman,S0705090152,6,162,1457,4,1,2000
Nakuwa,S0705090162,6,162,1457,4,1,1999
Namaday,S0705090172,6,162,1457,4,1,2001
Napitokoyt,S0705090182,6,162,1457,4,1,2000
Narogoye,S0705090192,6,162,1457,4,1,2001
Ntiker,S0705090202,6,162,1457,4,1,2004
Shonkora,S0705090212,6,162,1457,4,1,1999
Kangaten Secondary,S0705090223,6,162,1457,5,1,2004
Chaleka,S0705090236,6,162,1457,1,1,2001
Dera,S0705090246,6,162,1457,1,1,
giregn,S0705090256,6,162,1457,1,1,2009
Kadregnag,S0705090266,6,162,1457,1,1,2008
Kelgita,S0705090276,6,162,1457,1,1,2005
LEBERE,S0705090286,6,162,1457,1,1,2003
Lokatapan,S0705090296,6,162,1457,1,1,2003
Lokidar,S0705090306,6,162,1457,1,1,2003
Lokulan,S0705090316,6,162,1457,1,1,2007
Lotomen,S0705090326,6,162,1457,1,1,2001
Naptregay,S0705090336,6,162,1457,1,1,2003
Tirga,S0705090346,6,162,1457,1,1,2013
Toro,S0705090356,6,162,1457,1,1,2006
Yidegu Private School,S0705100011,6,162,1458,3,6,2014
Arum,S0705100022,6,162,1458,4,1,1999
Ballu,S0705100032,6,162,1458,4,1,2004
Bayo Utsa,S0705100042,6,162,1458,4,1,1997
Belelong,S0705100052,6,162,1458,4,1,2005
Dakuba,S0705100062,6,162,1458,4,1,1997
Dime Erka,S0705100072,6,162,1458,4,1,1995
Dime Ganchire,S0705100082,6,162,1458,4,1,2002
Dime Gecha,S0705100092,6,162,1458,4,1,2004
Dime Gerfa,S0705100102,6,162,1458,4,1,1972
Dime Gero,S0705100112,6,162,1458,4,1,1989
Dime Utsa,S0705100122,6,162,1458,4,1,1986
Elgobia,S0705100132,6,162,1458,4,1,2005
Hana,S0705100142,6,162,1458,4,1,
Kacho,S0705100152,6,162,1458,4,1,2003
Kanchuwa,S0705100162,6,162,1458,4,1,1999
Keriya,S0705100172,6,162,1458,4,1,2011
Lapha,S0705100182,6,162,1458,4,1,1995
Lemlem,S0705100192,6,162,1458,4,1,
Maki,S0705100202,6,162,1458,4,1,2007
Malgo,S0705100212,6,162,1458,4,1,2006
Mara,S0705100222,6,162,1458,4,1,2004
Orachaga,S0705100232,6,162,1458,4,1,2007
Romos,S0705100242,6,162,1458,4,1,2008
Shigdan,S0705100252,6,162,1458,4,1,2010
Shumuto,S0705100262,6,162,1458,4,1,1997
Temindo,S0705100272,6,162,1458,4,1,2006
Tsitsima,S0705100282,6,162,1458,4,1,1997
Gero,S0705100293,6,162,1458,5,1,2008
Hana,S0705100303,6,162,1458,5,1,
Gargido,S0705100316,6,162,1458,1,1,2015
Gomiz,S0705100326,6,162,1458,1,1,2004
Maga,S0705100336,6,162,1458,1,1,2009
Marsiyo,S0705100346,6,162,1458,1,1,2015
Afenet Wacha,S0705110012,6,162,1459,4,1,2001
AFNET TALI,S0705110022,6,162,1459,4,1,2006
Alagicha,S0705110032,6,162,1459,4,1,1998
Ambi,S0705110042,6,162,1459,4,1,
Amersha,S0705110052,6,162,1459,4,1,1999
ARATBER,S0705110062,6,162,1459,4,1,2008
Arfaro,S0705110072,6,162,1459,5,1,2010
Aymatol,S0705110082,6,162,1459,4,1,1981
Bergeda Dudi,S0705110092,6,162,1459,4,1,1965
Chelesha,S0705110102,6,162,1459,4,1,1998
Chesheti,S0705110112,6,162,1459,4,1,2002
CHIKAR,S0705110122,6,162,1459,4,1,2008
Dola Mashtol,S0705110132,6,162,1459,4,1,1998
Fera Zagmir,S0705110142,6,162,1459,4,1,1999
Gama,S0705110152,6,162,1459,4,1,1977
Gamot Achet,S0705110162,6,162,1459,4,1,2000
Garshino Gimja,S0705110172,6,162,1459,4,1,1978
Gasna Zama,S0705110182,6,162,1459,4,1,1999
Gicha,S0705110192,6,162,1459,4,1,
Gomra,S0705110202,6,162,1459,4,1,2012
Goza,S0705110212,6,162,1459,4,1,
Kura,S0705110222,6,162,1459,4,1,
Lelo,S0705110232,6,162,1459,4,1,
Melorasha,S0705110242,6,162,1459,5,1,2007
Melte,S0705110252,6,162,1459,4,1,1999
MESINO,S0705110262,6,162,1459,4,1,2007
Meta Zaber,S0705110272,6,162,1459,4,1,1998
Otla,S0705110282,6,162,1459,4,1,1989
SALA DAR,S0705110292,6,162,1459,4,1,2008
Sefera,S0705110302,6,162,1459,4,1,2010
Shangama Tsak,S0705110312,6,162,1459,4,1,2000
Shera Dfti,S0705110322,6,162,1459,4,1,1997
Sido,S0705110332,6,162,1459,4,1,
Sochach,S0705110342,6,162,1459,4,1,2001
Walla,S0705110352,6,162,1459,4,1,1976
Wurkish,S0705110362,6,162,1459,4,1,1994
Zifti Akicha,S0705110372,6,162,1459,4,1,1973
Zifti Bega,S0705110382,6,162,1459,4,1,2000
Arfaro,S0705110393,6,162,1459,5,1,
Goza,S0705110403,6,162,1459,5,1,
Melorasha,S0705110413,6,162,1459,5,1,
Zifiti Secondary School,S0705110423,6,162,1459,5,1,2015
Turmi,S0705120011,6,162,1460,4,1,1997
Borya,S0705120022,6,162,1460,4,1,2008
Dilabino,S0705120032,6,162,1460,4,1,2013
kayna,S0705120042,6,162,1460,4,1,2014
Labala,S0705120052,6,162,1460,4,1,2015
Turmi,S0705120062,6,162,1460,4,1,
Turmi secondory school,S0705120073,6,162,1460,5,1,2008
Arimba,S0705120086,6,162,1460,1,1,2000
Bayida,S0705120096,6,162,1460,1,1,2015
bekeza,S0705120106,6,162,1460,1,1,2002
Bita Mender,S0705120116,6,162,1460,1,1,2002
loriya,S0705120126,6,162,1460,1,1,1997
Magalo,S0705120136,6,162,1460,1,1,2015
Shele,S0705120146,6,162,1460,1,1,
Tenshu Wegnarekyi,S0705120156,6,162,1460,1,1,2000
Tilku Wegnarki,S0705120166,6,162,1460,1,1,1999
Yetile,S0705120176,6,162,1460,1,1,2015
AmbI,S0705130012,6,162,1461,4,1,
aydagr,S0705130022,6,162,1461,4,1,2013
Aydamer,S0705130032,6,162,1461,5,1,2013
Boyka,S0705130042,6,162,1461,5,1,2005
Diramer,S0705130052,6,162,1461,4,1,2007
Fae,S0705130062,6,162,1461,4,1,1972
GardI,S0705130072,6,162,1461,4,1,2002
GAWI,S0705130082,6,162,1461,4,1,2012
Gereresa,S0705130092,6,162,1461,4,1,2012
Kalitset,S0705130102,6,162,1461,4,1,2013
Kerset,S0705130112,6,162,1461,4,1,2000
Lofet,S0705130122,6,162,1461,4,1,2005
Malater,S0705130132,6,162,1461,4,1,1998
Maler,S0705130142,6,162,1461,4,1,2008
Oldamer,S0705130152,6,162,1461,4,1,1998
shamamer,S0705130162,6,162,1461,4,1,1993
tsak,S0705130172,6,162,1461,4,1,2015
Wonays,S0705130182,6,162,1461,4,1,2006
Wulsher,S0705130192,6,162,1461,4,1,2000
Wureker,S0705130202,6,162,1461,4,1,2012
Yedihamir,S0705130212,6,162,1461,4,1,2012
Zemer,S0705130222,6,162,1461,4,1,1987
Aydamer,S0705130233,6,162,1461,5,1,
Boyka,S0705130243,6,162,1461,5,1,
Areguba,S0706010012,6,163,1462,4,1,1985
Ateya Mulu,S0706010022,6,163,1462,4,1,1991
Awasa,S0706010032,6,163,1462,4,1,1998
Basayede,S0706010042,6,163,1462,4,1,2013
Berdende,S0706010052,6,163,1462,4,1,2013
Bordo,S0706010062,6,163,1462,4,1,2013
Busa Baso Mulu,S0706010072,6,163,1462,4,1,1976
